Voter_ID,Full_Name,Father_Mother_Name,Date_of_Birth,Gender,Address,City,State,PIN_Code,Polling_Station,Registration_Date
JSM4881081,Gautam Narang,Advika Murthy,1941-08-13,Male,"29/20, Patel Chowk, Eluru 511716",Ambattur,Kerala,365362,PS-018,2017-08-10
OOM5102536,Hema Prasad,Zayan Gopal,2006-03-02,Female,"63/25, Menon, Shahjahanpur-894633",Mau,Rajasthan,241528,PS-004,2021-08-27
GAM3351293,Alexander Karnik,Kalpit Nayar,1950-06-28,Male,"H.No. 815, Chaudhry Circle, Sikar-967074",Kochi,West Bengal,319362,PS-024,2021-09-15
IXO1268936,Triya Doctor,Max Ganesan,1987-08-19,Female,"54/03, Anne, Nadiad-606699",Vellore,West Bengal,382687,PS-014,2016-06-24
LJR6981803,Ishwar Ravi,Zehaan Dave,1959-12-31,Male,"033, Bora Nagar, Guntur 419031",Haridwar,Gujarat,537221,PS-005,2022-03-07
ZHM0102837,Teerth Mody,Ubika Sura,1942-09-25,Male,"75/45, Ahluwalia Zila, Gaya 501673",Dehri,Maharashtra,617024,PS-001,2019-10-02
FAI0278563,Rajata Khare,Yashawini Gulati,1978-01-12,Female,"64, Kohli Nagar, Kamarhati 932528",Rewa,West Bengal,126937,PS-036,2025-10-29
TNB3190887,Vaishnavi Dubey,Gaurav Kothari,1956-05-15,Male,"95/005, Yadav Street, Cuttack-3585l3",Burhanpur,Kerala,240778,PS-011,2020-12-02
GUG4218626,Hema Gole,Kalpit Sabharwal,1993-05-29,Male,"H.No. 470, Brar, Allahabad 495611",Satara,Kerala,181583,PS-029,2023-07-11
IKS2035918,Siddharth Goyal,Aashi Cherian,1993-12-12,Male,"10, Sood Street, Machilipatnam 499564",Cuttack,Uttar Pradesh,031030,PS-005,2019-06-20
CUW4619898,Ojasvi Subramanian,Yagnesh Shan,1954-08-05,Female,"82/14, Oak Marg, Delhi-499727",Hapur,Maharashtra,886753,PS-012,2019-12-20
IAP7319657,Icbal Kothari,Ojas Basu,1989-04-18,Other,"H.No. 014, Uppal Ganj, Amroha 679825",Karawal Nagar,Gujarat,461125,PS-011,2021-03-19
BPL6904237,Charita Ravl,Qarin Keer,1970-05-01,Male,"20, Dhar Street, Tirunelveli-774419",Arrah,Rajasthan,661766,PS-030,2018-06-05
HWD0618691,Lila Chhabra,Ryan Misra,1964-01-30,Male,"03, Krishnan, Sasaram 403253",Munger,Uttar Pradesh,769277,PS-030,2025-06-12
VZA1994952,M. Wali,Champak Comar,1963-02-08,Male,"H.No. 675, Garg Ganj, Pali 361317",Agartala,Punjab,049037,PS-031,2018-09-07
ABN1127721,Diya Sachdev,Raghav Mahajan,1962-01-08,Female,"H.No. 74, Suri Zila, Adoni-587209",Bhatpara,Tamil Nadu,654358,PS-022,2025-04-16
BGV4847556,Qushi Comar,Jai Kapur,2001-02-06,Female,"H.No. 08, Dora Road, Dhanbad 711991",Guna,Karnataka,213524,PS-038,2023-06-02
XLX4184782,Amara Balakrishnan,Anjali More,1981-02-26,Other,"296, Dhar Zila, Mysore 667525",Anantapur,West Bengal,022901,PS-041,2020-07-14
PSW8770408,Manbir Seshadri,Zaitra Mital,1941-02-15,Other,"42, Sehgal Nagar, Tiruppur-713538",Fatehpur,West Bengal,259238,PS-011,2023-03-30
OJB7499749,Edhitha Kala,Krish Anand,1974-04-23,Male,"H.No. 37, Saran Chowk, Bareilly 085800",Jorhat,Punjab,314391,PS-032,2021-06-05
QIE6752582,Rayaan Bahl,Dipta Sahota,1955-07-08,Other,"8B, Bhatia Chowk, Kadapa-857865",Jaunpur,Gujarat,854973,PS-029,2020-02-06
RTE2430609,Gunbir Kant,Andrew Nair,1964-12-28,Male,"97/969, Ramachandran Path, Proddatur 555572",Panchkula,Maharashtra,826460,PS-013,2025-08-17
UIC7832448,Mohammed Bansal,Daniel Dalal,1955-01-03,Male,"214, Nagarajan Path, Ongole 618943",Visakhapatnam,Tamil Nadu,263510,PS-040,2016-06-09
MLE0960727,Teerth Rao,Warda Gala,1939-09-07,Male,"695, Dube Path, Belgaum-929735",Dindigul,Rajasthan,332227,PS-028,2019-10-07
AZN3549039,Aashi Mandal,Radhika Mistry,1953-08-01,Other,"54, Dada Road, Jaunpur-776857",Patna,Gujarat,349429,PS-043,2016-09-02
DKY6963502,Chakradev Barad,Waida D’Alia,1948-02-19,Female,"75, Saini Circle, Vijayanagaram-796405",Raiganj,Punjab,351585,PS-039,2016-12-08
JXE4391315,Harshil Kumer,Bhanumati Jayaraman,1990-12-07,Male,"H.No. 67, Banik Road, Nadiad-751857",Guwahati,West Bengal,456059,PS-040,2022-02-14
AMS2387375,Ekta Chawla,Lopa Acharya,1983-06-12,Other,"H.No. 522, Jha Zila, Nadiad-008347",Madurai,West Bengal,898993,PS-028,2016-01-10
ZMH9087337,Mahika Gola,Faraj Chopra,1957-05-01,Other,"27/238, Memon Nagar, Hosur 756704",Rajkot,West Bengal,385695,PS-023,2021-06-16
MYQ3366553,F. Sachdev,Adya Basak,1942-09-03,Male,"146, Rastogi Street, Rajahmundry-715778",Moradabad,Delhi,216636,PS-048,2021-07-01
LJE4394162,Niharika Ommen,Hiral Lal,1961-02-28,Female,"H.No. 17, Nagar Zila, Lucknow-131251",Aurangabad,Karnataka,110059,PS-001,2017-02-07
BRT7929130,Robert Gill,Hritik Goyal,1965-04-05,Other,"69, Bhakta Circle, Lucknow 261760",Akola,Gujarat,483893,PS-038,2021-06-13
HFG6420954,Benjamin Manda,Chandran Mistry,1948-12-03,Other,"H.No. 326, Narasimhan Road, Bardhaman-741991",Vadodara,Kerala,390649,PS-033,2016-06-21
OJE5173128,Aashi Sharaf,Yamini Seth,1976-10-10,Female,"39/51, Som Marg, Pimpri-Chinchwad-326708",Sasaram,West Bengal,865629,PS-022,2018-09-29
BTT4051967,Girish Wadhwa,Baghyawati Madan,1948-05-22,Male,"H.to. 62, Wali Path, Morena 408222",Tezpur,West Bengal,053967,PS-013,2019-01-08
ZJA5642093,Yashodhara Tandon,Mitali Dass,2007-02-22,Male,"688, Bakshi Path, Sikar-762922",Bhiwani,Gujarat,788093,PS-041,2023-07-09
DJT1517414,Kevin Bobal,Neel Chakraborty,1991-06-27,Female,"H.No. 69, Dutt Nagar, Jamshedpur 438419",Katni,Karnataka,291316,PS-006,2024-03-10
LSO0894211,Karan Jhaveri,Samaksh Devi,1976-12-17,Other,"925, Walia Zila, Udaipur-205664",Panipat,Uttar Pradesh,312209,PS-024,2020-06-12
FTT0756919,Harshil Dhar,Pavani Dara,1995-12-16,Female,"H.No. 992, Luthra Circle, Durgapur-032115",Bathinda,Delhi,051432,PS-004,2017-08-12
SHA5062330,Nisha Chacraborty,Hemangini Dhar,1971-07-10,Female,"40/270, Boase Zila, Loni-462252",Davanagere,Gujarat,281793,PS-041,2019-01-24
NSF0026558,Benjamin Rai,Meera Yadav,2006-05-23,Male,"70, Venkataraman Ganj, Thane 803476",Baranagar,West Bengal,264908,PS-023,2018-04-29
ZXB2074360,Noah Dey,Bhavya Rai,1944-04-11,Male,"62, Samra Chowk, Bellary 411761",Akola,Rajasthan,524831,PS-007,2022-08-28
DTA8712143,Chameli Dutta,Chaman Apte,1979-10-02,Male,"23/53, Sundaram Nagar, Haldia-948962",Uluberia,Delhi,820175,PS-043,2020-02-03
QRH3957252,Chandresh Kalita,Vedika Varghese,2006-04-14,Male,"H.No. 461, Kibe Marg, Vellore 851856",Etawah,West Bengal,965688,PS-017,2018-08-20
AOC9295498,Jyoti Bhardwaj,Banjeet Bobal,1976-04-08,Female,"11/38, Gupta Marg, Hajipur 928861",Berhampore,Gujarat,122868,PS-013,2021-08-25
MCI1605295,Neelima Aggarwal,Owen Chowdhury,1992-07-15,Male,"H.No. 48, Dhaliwal Nagar, Davanagere 838439",Kolkata,Delhi,573517,PS-026,2021-03-16
YCX1036010,Pratyush Karpe,Dayita Chaudhuri,1959-03-25,Other,"40, Yohannan, Jhansi-203350",Srinagar,Rajasthan,023251,PS-030,2016-05-22
GCL0848398,Lekha Lala,Samaksh Bal,2004-09-16,Female,"H.No. 353, Chand Street, Anantapuram-029363",Lucknow,Gujarat,121805,PS-015,2018-09-16
TUG2979165,Netra Sanghvi,Leela Agrawal,1940-01-16,Female,"H.No. 583, Agrawal Nagar, Kamarhati-421689",Rourkela,West Bengal,044789,PS-050,2024-10-27
WWU3043277,Maanav Khurana,Rayaan Chadha,1975-11-11,Male,"60, Ganesan Zila, Raiganj-707933",Jehanabad,West Bengal,050166,PS-024,2024-05-04
SFC4065068,Reyansh Khurana,Luke Kale,1966-03-07,Female,"06, Purohit Nagar, Ambattur 695235",Siwan,Maharashtra,529412,PS-013,2024-07-06
UFV9929666,Michael Bhakta,Damyanti Butala,1948-12-03,Female,"H.No. 669, Badal Zila, Hajipur 242168",Erode,Rajasthan,217562,PS-021,2022-05-22
JBM0326905,Vamakshi Mistry,Megha Banerjee,2003-03-30,Female,"22, Hans Ganj, Kalyan-Dombivli-163294",Jabalpur,West Bengal,686854,PS-038,2024-09-30
FHC7794045,Vaishnavi Nigam,Bimala Mitter,1948-09-20,Male,"618, Rout, Kishanganj-431271",Bhavnagar,Rajasthan,767209,PS-031,2022-01-26
API9701833,Samesh Korpal,Rayaan Hayer,1984-05-14,Other,"H.No. 43, Dhaliwal Marg, Moradabad-496033",Suryapet,Delhi,686270,PS-037,2019-06-02
LUT9842630,Xalak Bansal,Aachal Narayanan,1963-11-22,Female,"97/302, Kannan Chowk, Tirunelveli 704240",Bathinda,Uttar Pradesh,546893,PS-010,2025-10-02
OYX7687577,Shaurya Patil,Patrick Sant,2003-09-14,Other,"H.No. 70, Tank Zila, Ujjain-865237",Bidhannagar,Karnataka,966563,PS-042,2019-03-23
XTY3159757,Eshana De,Garima Ramachandran,1994-05-07,Other,"37/84, Savant Chowk, Guntakal 743450",Danapur,Delhi,938062,PS-026,2021-05-29
YTP6377365,Ucchal Prabhakar,Pooja Dara,2001-11-04,Female,"042, Prabhu, Tumkur 869830",Akola,Tamil Nadu,690392,PS-015,2019-02-03
RCP7133686,Tanvi Thaman,Wishi Agrawal,2007-02-02,Other,"78/29, Dave Street, Munger 866934",Tiruvottiyur,West Bengal,722698,PS-041,2020-12-28
ANH9561848,Jeremiah Mitter,Yadavi Ganguly,1955-11-23,Other,"00/10, Lanka, Aurangabad-907844",Sambalpur,Gujarat,471027,PS-031,2022-12-23
TWA9489087,Nimrat Nagy,Gopal Virk,1943-12-25,Male,"031, Handa Chowk, Patna 789940",Korba,Gujarat,037170,PS-003,2022-01-17
NQS0148825,Ekta Shanker,Naveen Kadakia,1978-09-18,Other,"715, Yohannan Path, Ratlam-116597",Eluru,Maharashtra,475575,PS-036,2018-08-13
QHG0244448,Vihaan Kruvilla,Onkar Keer,1938-11-10,Male,"20/284, Bir Chowk, Mysore-222405",Bahraich,Rajasthan,487177,PS-004,2021-05-15
VKD6630774,Faraj Venkatesh,Unnati Jaggi,1974-11-11,Other,"48/58, Badami Circle, Chinsurah-675677",Patna,Gujarat,842762,PS-045,2021-03-22
OIQ4539716,Sarthak Sagar,Varenya Bala,1968-11-19,Other,"89, Uppal Marg, Lucknow-688300",Hosur,Tamil Nadu,793631,PS-006,2021-10-07
PYD2561107,Oni Radhakrishnan,Indrajit Dora,1946-09-24,Female,"H.No. 95, Parikh Street, Ramgarh 064411",Pudukkottai,Uttar Pradesh,388182,PS-046,2023-10-17
BBI7680770,Ayushman Savnt,Advaith Varughese,1944-05-17,Female,"H.No. 62, Bhat Marg, Vadodara 908466",Satara,Gujarat,048926,PS-030,2023-07-01
SMP5928331,Reyansh Dhillon,Anay Bali,1970-01-13,Other,"H.No. 75, Mukhopadhyay Circle, Bidar-867416",Pallavaram,Maharashtra,206317,PS-048,2021-07-27
BJZ5980765,Finn Saini,Advika Jayaraman,1977-09-01,Female,"24, Mutti Chowk, Bangalore-991183",Mira-Bhayandar,Rajasthan,135427,PS-008,2025-02-23
LNL0487387,Gauri Suri,Naksh Badami,1982-02-07,Other,"43/840, Ram Road, Miryalaguda 325621",Saharsa,Karnataka,639264,PS-003,2021-07-05
NBG8486959,Rachana Char,Kalpit Bhasin,1979-10-09,Female,"H.No. 60, Muni Road, Vasai-Virar 273158",Raipur,Punjab,936899,PS-047,2025-05-18
UHB3928109,Samesh Nazareth,Watika Prasad,1968-05-03,Male,"49/785, Kumar Street, Nizamabad-686013",Shimla,Punjab,894896,PS-026,2019-04-18
BZY1157254,Aditya Nayar,Fitan Sandal,2000-03-28,Female,"000, Varma, Muzaffarnagar 611371",Nagaon,Gujarat,519854,PS-011,2021-07-07
JLG4220760,Advika Anand,Baghyawati Pal,1989-11-12,Female,"82, Kari Marg, Bhagalpur-389877",Guwahati,Kerala,366377,PS-027,2025-05-29
SQT5679216,Fiyaz Sachdev,Adya Basak,1942-09-03,Male,"146, Rastogi Street, Rajahmundry-715778",Moradabad,Delhi,216636,PS-048,2021-07-01
NHA7077389,Indrajit Dua,Bhavini Menon,2000-01-13,Female,"56/115, Ratti Marg, Mira-Bhayandar-070659",Kadapa,Tamil Nadu,531602,PS-012,2018-02-16
ZCC6371714,Rajata Bhat,Lipika Mammen,1965-06-15,Male,"97/317, Basu Ganj, Kamarhati 496757",Mau,Maharashtra,048480,PS-028,2025-11-20
TJR1742844,Hiral Kohli,Harini Din,1941-02-15,Female,"H.No. 006, Arya Chowk, Sikar 801867",Firozabad,Kerala,378423,PS-044,2019-03-16
UIJ1263085,Rehaan Sarma,Rachana Sen,1941-12-15,Other,"18/726, Balasubramanian Nagar, Kurnool-510344",Nizamabad,Karnataka,990674,PS-018,2021-09-27
CJE1364291,Rudra Boase,Indrajit Chawla,1977-05-18,Female,"H.No. 325, Saxena Zila, Tirupati 708560",Nashik,Kerala,714878,PS-007,2019-07-11
AIJ4472662,Ekani Gandhi,Dhriti Goyal,1991-04-26,Male,"H.No. 84, Sanghvi Ganj, Guna 114330",Bardhaman,Punjab,980587,PS-006,2024-01-20
QRK0471895,Hredhaan Karnik,Bhavya Chakraborty,1960-03-13,Female,"H.No. 060, Ganesh Ganj, Hospet-318057",New Delhi,Rajasthan,010896,PS-035,2021-07-23
BSK7551820,Jeet More,Priya Kohli,1945-09-17,Male,"H.No. 74, Doshi Ganj, Kurnool 397524",Thane,West Bengal,403553,PS-004,2019-05-29
NJM6110155,Viraj Loyal,Sneha Tank,1999-06-10,Other,"592, Sahota Nagar, Silchar 812920",Chapra,Rajasthan,294115,PS-020,2022-11-21
KIH8168585,Xavier Kade,Daksh Devi,1950-11-11,Female,"06/501, Borah, Hindupur-025213",Ahmedabad,Kerala,227284,PS-041,2023-11-27
HPI5931556,Krishna Mall,Vinaya Kulkarni,1936-04-29,Female,"72/311, Dutt Zila, Jabalpur-852464",Anantapuram,Delhi,116318,PS-040,2024-05-18
KYW4193690,Ranveer Grover,Ekiya Sidhu,1972-05-18,Other,"27/44, Peri Circle, Mumbai-209593",Rajkot,Tamil Nadu,387829,PS-035,2020-09-21
JEL8758469,Avni Ramacrishnan,Jackson Koshy,2000-02-14,Male,"H.No. 560, Kakar Ganj, Panvel-285898",Anand,West Bengal,843976,PS-014,2020-01-14
PHV6930137,Osha Sangha,Dalbir Padmanabhan,1958-12-20,Female,"H.No. 209, Chadha Street, Morena-619022",Coimbatore,Tamil Nadu,678706,PS-005,2024-01-14
RAH4178540,Yashica Tak,Upma Savant,1983-10-15,Other,"647, Atwal Chowk, Bareilly-090915",Anand,Kerala,028262,PS-042,2021-11-02
KBY8920436,Krisha assi,Qadim Kapoor,1981-03-10,Female,"71/122, Bajwa Street, Mehsana-608581",Bhalswa Jahangir Pur,Maharashtra,468611,PS-019,2017-05-23
QVP3766372,Jagat Ratti,Deepa Wable,1992-09-05,Other,"21, Rajan Circle, Howrah 203197",Jodhpur,Uttar Pradesh,400347,PS-045,2017-11-22
WUH7756022,Darpan Ahuja,Hritik Som,2005-03-03,Female,"78/231, Parmar Street, Ahmedabad-726426",Siliguri,Karnataka,203843,PS-002,2024-01-19
BZM8675806,Krishna Mall,Vinaya Kulkarni,1936-04-29,Female,"72/311, Dutt Zila, JabalpuW-852464",Anantapuram,Delhi,116318,PS-040,2024-05-18
MBR1062336,Sneha Dugar,Saumya Sandal,1958-05-02,Male,"H.No. 49, Bahri Ganj, Machilipatnam-687191",Meerut,Punjab,818769,PS-034,2018-03-17
SNR2655580,Ayaan Walia,Hemang Gole,1964-05-25,Male,"51/19, Lanka Zila, Mirzapur-569729",Hapur,Delhi,619276,PS-015,2024-05-21
DKH1101835,Yuvraj Doctor,Finn Zacharia,1938-03-11,Other,"20, Varkey Ganj, Tinsukia-407880",Katni,Tamil Nadu,295164,PS-015,2023-05-07
TYH0639431,Charan  Sane,Hritik Soni,1994-05-28,Other,"H.No. 221, Bhagat Path, Coimbatore-188421",Kurnool,Gujarat,900159,PS-050,2020-08-15
YUH1639898,Raksha Anand,Gautam Dora,1936-11-28,Female,"H.No. 64, Prabhu Chowk, Patna-120461",Bokaro,Maharashtra,460136,PS-019,2023-06-11
MYH2997764,Adya Buch,Wriddhish Varughese,1971-11-28,Female,"31, Deshpande Street, Bhubaneswar 974973",Surat,Rajasthan,080214,PS-036,2020-06-26
QOK7727935,Parth Nagarajan,Vrishti Sidhu,1965-11-08,Female,"57/95, Bir Path, Rohtak-411173",Sirsa,Punjab,386256,PS-008,2023-10-14
GYR9417822,Ojas Dara,Adya Singhal,1948-08-26,Male,"02, Deo Zila, Bhusawal-268341",Naihati,Punjab,015767,PS-023,2023-04-27
RVF1233746,Balveer Srinivasan,Harshil Bhakta,1999-01-19,Other,"H.No. 33, Pradhan Marg, Kavali 724610",Jabalpur,Tamil Nadu,090070,PS-037,2017-09-17
FOT8688306,Finn  Nori,Girindra Viswanathan,1969-12-27,Female,"05/12, Wadhwa Nagar, Kolkata 640995",Malegaon,Karnataka,972835,PS-039,2017-07-22
PXN1482396,Aarnav Sanghvi,Damyanti Kar,1980-10-27,Female,"18/849, Yadav Marg, Machilipatnam 405110",Mysore,Punjab,543412,PS-020,2020-02-10
GXH5277762,Widisha Bakshi,Ucchal D’Alia,1954-10-07,Male,"97/436, Atwal, Bathinda 575994",Tinsukia,Maharashtra,290696,PS-041,2025-07-17
YAJ8741530,Baghyawati Sandhu,Jonathan Setty,1975-01-18,Other,"67, Chadha Road, Alwar 513152",Bally,Tamil Nadu,815061,PS-025,2024-10-10
JEG5176318,Charan Varughese,Raksha Sura,1993-11-22,Male,"657, Dhawan Road, Thiruvananthapuram 964630",Avadi,Maharashtra,236936,PS-001,2018-06-27
PXC2924837,Teerth Mandal,Chatresh Suresh,1976-07-12,Other,"H.No. 00, Devi Road, Anantapuram 142369",Ramagundam,Maharashtra,075366,PS-033,2022-09-12
EJD3404440,Hitesh Comar,Thomas Bhatnagar,1962-06-27,Female,"65/198, Nagy Street, Ranchi-511426",Uluberia,Tamil Nadu,739021,PS-047,2022-04-22
ICR3646308,George Palla,Tanay Narula,1979-12-19,Female,"987, Andra Circle, Sri Ganganagar 399305",Raipur,Punjab,484085,PS-028,2024-08-27
MRJ1976154,Lekh Gupta,Chaitanya Sarin,1935-02-20,Other,"15, Murthy, Dewas-656482",Bidar,West Bengal,299468,PS-008,2015-11-30
KQK8764446,Wakeeta Chaudry,Parth Dhar,2001-11-24,Male,"387, Gade Street, Karimnagar-221626",Bhilwara,Rajasthan,330833,PS-042,2020-11-02
MZU7575166,Amara Rana,Sai Patil,2005-10-21,Female,"202, Krishnamurthy Ganj, Bhagalpur-611178",Indore,Delhi,811492,PS-044,2017-05-04
LWZ0907651,Kashish Lall,Rohan Arora,1989-12-04,Male,"302, Sankaran Circle, Thanjavur 522411",Jamnagar,Gujarat,667015,PS-025,2017-03-10
WTA7264830,J. Thaman,Avi Bobal,1985-11-14,Other,"H.No. 731, Taneja Marg, Satna-058790",Bikaner,Kerala,441339,PS-017,2021-06-17
KUY4059899,Hritik Prabhu,Vasana Dube,1936-08-16,Male,"H.No. 02, Mannan Path, Pondicherry 054908",Phusro,Punjab,976738,PS-049,2024-08-01
PKS2780181,Banjeet Dewan,Darika Bakshi,1989-07-27,Female,"H.No. 15, Hayer Nagar, Alwar-018718",Jammu,Tamil Nadu,599805,PS-030,2022-09-02
YUL3115071,Chasmum Savant,Dalaja Thakkar,2005-06-26,Other,"H.No. 470, Anne Street, Srikakulam-851953",Mehsana,Delhi,926632,PS-041,2021-04-16
YYS8158041,Ridhi Shan,Kavya Sidhu,1940-06-21,Male,"637, Gour Chowk, Coimbatore-073512",Malegaon,Maharashtra,068243,PS-020,2018-09-11
SQL1402380,Advika Sarraf,Faris Bal,1964-02-26,Female,"H.No. 567, Sahota Path, Anantapur 518860",Yamunanagar,Punjab,449234,PS-025,2019-06-09
PBC8014127,Oni Dube,Radha Raghavan,1938-06-07,Male,"H.No. 18, Ray Zila, Ozhukarai-554234",Navi Mumbai,Maharashtra,361128,PS-020,2021-02-13
VZH5701177,Fiyaz Loyal,Agastya Andra,1949-05-19,Male,"279, Gade Chowk, Bathinda 230848",Jaipur,Gujarat,184186,PS-040,2018-04-27
OZF9107729,Damyanti Prasad,Ansh Agate,1988-05-04,Male,"25, Anand Path, Nanded-017365",Bikaner,Uttar Pradesh,241784,PS-049,2019-01-12
GGR3645673,Advay Dalal,Harshil Sinha,1966-07-04,Female,"H.No. 897, Bobal Street, Darbhanga-641769",Morbi,West Bengal,381199,PS-031,2022-01-27
IER3720449,Banjeet Sangha,Aishani De,1956-10-22,Male,"H.No. 72, Dube Nagar, Kavali 947985",Ratlam,Kerala,281826,PS-019,2025-02-22
OJE5372202,Aashi Chauhan,Elijah Bobal,1969-01-05,Female,"20, Ramakrishnan Nagar, Saharanpur-690877",Sambhal,Delhi,830671,PS-048,2025-07-22
AFH7574552,Triveni Bose,Karan Badal,2000-03-02,Other,"52/798, Gera Path, Bhopal 322342",Bikaner,Rajasthan,611076,PS-035,2016-08-18
XSY6448324,Yuvraj Brahmbhatt,Aadi Balasubramanian,1941-09-18,Male,"H.No. 476, Dutta, Meerut 336514",Lucknow,Punjab,014247,PS-032,2019-05-22
YMC9853517,Aarna Shankar,Saksham Agrawal,1940-01-11,Male,"887, Maharaj Ganj, Phagwara 686679",Sirsa,Maharashtra,617069,PS-016,2016-10-12
YDT2918076,Atharv Setty,Reyansh Chokshi,1948-11-18,Female,"39/28, Pant Road, Ongole 232002",Bhimavaram,West Bengal,854982,PS-001,2018-05-31
GHF1477264,Joshua Vasa,Upasna Srinivas,1949-10-15,Male,"H.No. 621, Khurana Zila, Tadepalligudem 727908",Bhagalpur,Rajasthan,090254,PS-023,2018-11-22
GPS6870644,Timothy Shan,Zarna Kalla,1963-08-28,Other,"H.No. 321, Uppal, Amaravati 551025",Tenali,Maharashtra,686067,PS-026,2019-09-14
IXG8456635,Hamsini Pandya,Panini Balakrishnan,1936-02-11,Male,"H.No. 196, Doshi Street, Jalgaon-869742",Raiganj,Rajasthan,683850,PS-028,2025-10-15
TRZ2616778,Rachita Dada,Advika Mitter,2004-11-13,Female,"H.No. 9F, Sarkar Ganj, Gaya-809624",Kolkata,Tamil Nadu,306244,PS-034,2023-10-10
XZX4190253,Baljiwan Vig,Elijah Agate,2001-04-10,Other,"11, Rattan Road, Rohtak 119830",Mirzapur,Punjab,247388,PS-039,2021-08-18
RET2575982,Varenya Vora,Nimrat Borah,1951-12-19,Female,"78, Dave Path, Bikaner 801824",Nanded,Delhi,358414,PS-020,2019-03-31
GMJ5491803,Manya Kapoor,Krish Shetty,2003-02-09,Other,"H.No. 80, Gandhi Ganj, Amroha 299275",Muzaffarnagar,West Bengal,314530,PS-034,2019-06-04
BCT3425406,Kritika Rout,Hemal Krish,1975-01-20,Other,"44, Sachar Zila, Visakhapatnam-975358",Alappuzha,West Bengal,051038,PS-025,2025-03-18
WMI4240733,Jacob Khare,Oviya Ramesh,1940-05-01,Other,"98, Rastogi Nagar, Indore 920514",Bhopal,Punjab,455534,PS-039,2023-06-30
SRU3481314,Triya Bedi,Rachita Rana,2002-06-06,Female,"62/532, Mammen Road, Jalgaon 999347",Jamalpur,Punjab,014626,PS-029,2019-04-20
RTA1316462,Nitesh Bansal,Bakhshi Varma,1966-10-31,Male,"26/74, Sarraf Circle, Belgaum 507445",Ratlam,Kerala,267654,PS-048,2017-06-08
AZA5990388,Leena Rau,Tanay Chadha,1985-06-21,Male,"88, Menon Street, Eluru 594698",Bidar,Gujarat,327237,PS-030,2017-12-06
DSG2383617,Arin Kurian,Yadavi Tiwari,1979-11-20,Male,"43/016, Pandya Path, Guntur-887888",Eluru,Rajasthan,699313,PS-029,2022-07-13
CRV3734955,Tristan Devan,Shaurya Narayanan,1943-11-19,Female,"H.No. 416, Borde, Satna-021516",Bharatpur,Rajasthan,463395,PS-007,2019-11-12
KSC5623528,Kevin Barman,Abha Gara,2003-06-20,Other,"21, Wali Path, Ajmer-150274",Chinsurah,Rajasthan,494856,PS-026,2018-09-18
RRC6450322,Ojas Baral,Ekansh Garde,1966-07-27,Male,"57/720, Mammen Road, Jaipur 794193",Gopalpur,Tamil Nadu,381097,PS-006,2021-03-04
POS7442871,Gunbir Parmer,Aishani Bassi,1997-06-08,Female,"H.No. 849, Handa Path, Ranchi 413164",Bharatpur,Rajasthan,553419,PS-018,2018-10-26
UFE0687593,Ganga Pandey,Raksha Balakrishnan,1936-05-06,Female,"945, Mallick, Bidar-076089",Tiruppur,Tamil Nadu,120339,PS-043,2024-08-11
YVA9691466,Oeshi Ghosh,Chandani Vyas,1979-04-23,Other,"28, Nori Circle, Bhind 116806",Ghaziabad,Karnataka,127662,PS-026,2016-03-03
AWO9208934,Dhriti Dalal,Dalaja Dada,1959-10-27,Male,"66/92, Rajagopal, Gaya 828274",Gaya,Maharashtra,790507,PS-003,2018-03-25
RIE3116354,Janaki Bala,Advik Pradhan,1941-06-13,Other,"49/723, Gill, Jodhpur-297599",Agartala,Uttar Pradesh,539659,PS-050,2023-08-02
YCB0213386,Nandini Prasad,Charvi Barad,1986-05-01,Female,"H.No. 559, Sarin, Durgapur-622219",Bathinda,Tamil Nadu,347047,PS-046,2021-02-18
ESC4627361,SamaT Khalsa,Omisha Deo,1962-02-20,Male,"74/40, Tripathi Circle, Bhiwani 089870",Kalyan-Dombivli,Delhi,991843,PS-003,2017-04-01
ZHM0824112,Warinder Nagy,Vasudha Varkey,1945-12-28,Male,"16/202, Dara Circle, Davanagere 106728",Kolhapur,Uttar Pradesh,604164,PS-007,2020-07-08
PNF2310503,Gauri Pandya,Shivani Morar,1992-10-15,Male,"H.No. 606, Dey Path, Panipat-334450",Purnia,Uttar Pradesh,588339,PS-033,2024-06-18
ECG6703047,Kashish Nazareth,Abdul Verma,2003-02-07,Male,"584, Raman Circle, Raebareli-798487",Anantapuram,Karnataka,069176,PS-027,2023-10-17
ZCG3356356,Warda Kalita,Manya Mistry,2005-05-08,Male,"077, Vohra Path, Kolkata 326983",Dewas,Gujarat,695805,PS-009,2016-04-23
KPC9909359,Sara Borde,Damyanti Lalla,1941-08-07,Male,"H.No. 264, Bassi Circle, Chinsurah-403734",Sikar,Tamil Nadu,812778,PS-028,2018-10-21
PAZ9855264,Nisha Chakraborty,Hemangini Dhar,1971-07-10,Female,"40/270, Boase Zila, Loni-462252",Davanagere,Gujarat,281793,PS-041,2019-01-24
OUD3277467,E. Sule,Urmi Gole,2003-11-28,Other,"59/959, Raval, Ranchi 231177",Ahmednagar,Uttar Pradesh,126610,PS-034,2020-03-02
QUI0374547,Idika Master,Warda Reddy,1983-12-13,Female,"42/55, Seshadri Chowk, Kalyan-Dombivli-829582",Tiruppur,Rajasthan,161880,PS-019,2024-09-29
